id_x,movie,production_budget,domestic_gross,worldwide_gross,total_gross,net_revenue,original_language,popularity,release_date_y,vote_average,vote_count,start_year,runtime_minutes,genres,imdb_averagerating,imdb_numvotes
10,The One,49000000,43905746,72689126,116594872,67594872,en,0.931,2011-10-07,5.5,5,2011,89.0,"Comedy,Drama,Romance",5.0,681
11,Chappie,49000000,31569268,105002056,136571324,87571324,en,24.52,2015-03-06,6.7,4995,2015,120.0,"Action,Crime,Drama",6.8,213733
13,Anna Karenina,49000000,12816367,71004627,83820994,34820994,en,9.987,2012-11-16,6.7,1265,2012,129.0,"Drama,Romance",6.6,84668
18,Taken 3,48000000,89256424,327656424,416912848,368912848,en,27.679,2015-01-09,6.1,3406,2014,108.0,"Action,Thriller",6.0,165072
20,Instant Family,48000000,67363237,119736188,187099425,139099425,en,22.634,2018-11-16,7.6,782,2018,118.0,"Comedy,Drama",7.4,46728
23,Tooth Fairy,48000000,60022256,112610386,172632642,124632642,en,12.65,2010-01-22,5.3,1058,2010,101.0,"Comedy,Family,Fantasy",5.0,37939
32,The Infiltrator,47500000,15436808,20718104,36154912,-11345088,en,9.588,2016-07-13,6.6,943,2016,127.0,"Biography,Crime,Drama",7.0,61547
34,Arrival,47000000,100546139,203127894,303674033,256674033,en,25.442,2016-11-11,7.4,10387,2016,116.0,"Drama,Mystery,Sci-Fi",7.9,515483
40,Jonah Hex,47000000,10547117,11022696,21569813,-25430187,en,13.467,2010-06-18,4.6,708,2010,81.0,"Action,Drama,Fantasy",4.7,51860
42,Silence,46500000,7100177,23726626,30826803,-15673197,en,10.617,2016-12-23,7.1,1560,2016,161.0,"Adventure,Drama,History",7.2,85242
44,My Best Friend's Wedding,46000000,126813153,298923419,425736572,379736572,zh,1.4,2016-08-12,7.0,2,2016,91.0,"Comedy,Romance",5.0,162
48,Prisoners,46000000,61002302,113402302,174404604,128404604,en,14.358,2013-09-21,8.0,5785,2013,153.0,"Crime,Drama,Mystery",8.1,526273
54,Taken 2,45000000,139854287,377807404,517661691,472661691,en,16.078,2012-10-04,6.2,4035,2012,92.0,"Action,Thriller",6.3,273106
58,Pitch Perfect 3,45000000,104897530,185736412,290633942,245633942,en,14.89,2017-12-22,6.5,1884,2017,93.0,"Comedy,Music",5.8,45127
64,The Muppets,45000000,88625922,160971922,249597844,204597844,en,11.324,2011-11-23,6.6,831,2011,103.0,"Adventure,Comedy,Family",7.1,82752
68,The Girl on the Train,45000000,75395035,174278214,249673249,204673249,en,1.595,2014-07-03,5.9,25,2013,80.0,Thriller,4.4,819
73,The Bounty Hunter,45000000,67061228,135808837,202870065,157870065,en,9.861,2010-03-19,5.7,1627,2010,110.0,"Action,Comedy,Romance",5.6,112444
81,Office Christmas Party,45000000,54767494,91323299,146090793,101090793,en,10.729,2016-12-09,5.6,1191,2016,105.0,Comedy,5.8,59253
88,Savages,45000000,47323100,82513490,129836590,84836590,en,7.504,2012-07-06,6.3,1246,2012,131.0,"Crime,Drama,Thriller",6.5,115793
90,Blended,45000000,46290741,127990741,174281482,129281482,en,10.613,2014-05-23,6.7,1709,2014,117.0,"Comedy,Romance",6.5,106491
91,All Eyez on Me,45000000,44922302,54876855,99799157,54799157,en,7.249,2017-06-16,6.4,695,2017,139.0,"Biography,Drama,Music",5.8,18541
3,Frankenstein,45000000,22006296,112006296,134012592,89012592,en,3.989,2015-08-15,5.8,51,2011,130.0,Drama,9.0,1832
7,The Pledge,45000000,19719930,29406132,49126062,4126062,en,0.6,2011-08-01,6.0,1,2011,118.0,"Drama,Family",6.3,164
10,Rebound,45000000,16809014,17492014,34301028,-10698972,en,0.914,2014-06-23,3.4,7,2014,84.0,"Horror,Mystery,Thriller",4.2,259
11,The Ghost Writer,45000000,15541549,65532491,81074040,36074040,en,7.829,2010-02-12,6.8,1135,2010,128.0,"Drama,Mystery,Thriller",7.2,148274
15,Dredd,45000000,13414714,41467606,54882320,9882320,en,13.223,2012-09-21,6.7,2788,2012,95.0,"Action,Crime,Sci-Fi",7.1,234616
16,The Rum Diary,45000000,13109815,21544732,34654547,-10345453,en,12.011,2011-10-27,5.7,652,2011,119.0,"Comedy,Drama",6.2,94787
18,Welcome to Marwen,45000000,10763520,12874922,23638442,-21361558,en,22.032,2018-12-21,6.6,286,2018,116.0,"Biography,Comedy,Drama",6.1,8920
19,Johnny English Reborn,45000000,8406711,164640401,173047112,128047112,en,15.542,2011-10-21,6.1,1810,2011,101.0,"Action,Adventure,Comedy",6.3,110824
26,Foodfight!,45000000,0,73706,73706,-44926294,en,4.705,2013-05-07,2.1,46,2012,91.0,"Action,Animation,Comedy",1.9,8248
27,Argo,44500000,136025503,227140757,363166260,318666260,en,15.793,2012-10-12,7.2,5127,2012,120.0,"Biography,Drama,Thriller",7.7,534683
31,Charlie St. Cloud,44000000,31206263,48478084,79684347,35684347,en,9.454,2010-05-01,6.9,1398,2010,99.0,"Drama,Fantasy,Romance",6.5,55016
33,The Interview,44000000,6105175,12342632,18447807,-25552193,en,15.501,2014-12-25,6.2,3579,2014,112.0,Comedy,6.5,286341
35,The Heat,43000000,159581587,229727774,389309361,346309361,en,16.912,2013-06-28,6.6,2441,2013,117.0,"Action,Comedy,Crime",6.6,153501
41,A Monster Calls,43000000,3740823,46414530,50155353,7155353,en,11.128,2016-12-23,7.1,1918,2016,108.0,"Animation,Drama,Fantasy",7.5,70416
42,The Mechanic,42500000,29121498,76347393,105468891,62968891,en,14.387,2011-01-28,6.3,1676,2011,93.0,"Action,Crime,Thriller",6.6,141254
44,21 Jump Street,42000000,138447667,202812429,341260096,299260096,en,14.836,2012-03-12,6.8,6527,2012,109.0,"Action,Comedy,Crime",7.2,477771
51,Snatched,42000000,45852178,57852177,103704355,61704355,en,0.725,2011-01-01,3.5,2,2011,81.0,Comedy,5.5,61
52,Here Comes the Boom,42000000,45290318,73239258,118529576,76529576,en,10.265,2012-10-12,6.0,812,2012,105.0,"Action,Comedy,Sport",6.4,81761
55,Red Riding Hood,42000000,37662162,91678442,129340604,87340604,en,11.856,2011-03-11,5.9,1884,2011,100.0,"Fantasy,Horror,Mystery",5.5,102369
58,Holmes & Watson,42000000,30568743,41926605,72495348,30495348,en,19.331,2018-12-25,4.1,217,2018,90.0,"Adventure,Comedy,Crime",3.8,17661
59,One for the Money,42000000,26414527,36197221,62611748,20611748,en,8.62,2012-01-27,5.5,615,2012,91.0,"Action,Comedy,Crime",5.3,38473
63,Hero,42000000,19487173,66787173,86274346,44274346,en,0.6,2014-04-17,9.0,1,2014,,Drama,6.4,21
64,Man on a Ledge,42000000,18620000,49621440,68241440,26241440,en,11.263,2012-01-27,6.3,1460,2012,102.0,"Action,Adventure,Crime",6.6,137507
65,The Warrior's Way,42000000,5666340,8514325,14180665,-27819335,en,8.259,2010-12-03,6.1,203,2010,100.0,"Action,Fantasy,Western",6.3,24271
74,The Big Year,41000000,7204138,7684524,14888662,-26111338,en,7.077,2011-10-14,5.8,393,2011,100.0,Comedy,6.2,39522
77,The Karate Kid,40000000,176591618,351774938,528366556,488366556,en,12.256,2010-06-10,6.3,3140,2010,140.0,"Action,Drama,Family",6.2,146401
78,Fifty Shades of Grey,40000000,166167230,570998101,737165331,697165331,en,21.229,2015-02-13,5.4,6451,2015,125.0,"Drama,Romance,Thriller",4.1,279126
80,American Hustle,40000000,150117807,257878294,407996101,367996101,en,12.481,2013-12-12,6.8,4443,2013,138.0,"Crime,Drama",7.2,418221
83,Lucy,40000000,126573960,457507776,584081736,544081736,en,16.73,2014-07-25,6.3,10019,2014,89.0,"Action,Sci-Fi,Thriller",6.4,403194
84,Lone Survivor,40000000,125095601,149804632,274900233,234900233,en,15.404,2013-12-24,7.4,2289,2013,121.0,"Action,Biography,Drama",7.5,246641
91,The Social Network,40000000,96962694,224922135,321884829,281884829,en,15.889,2010-10-01,7.2,6116,2010,120.0,"Biography,Drama",7.7,568578
95,Ride Along 2,40000000,90862685,124827316,215690001,175690001,en,12.977,2016-01-15,6.2,939,2016,102.0,"Action,Comedy,Crime",5.9,48688
97,Get Hard,40000000,90411453,106511453,196922906,156922906,en,12.129,2015-03-27,6.0,1469,2015,100.0,"Comedy,Crime",6.0,111187
100,The Accountant,40000000,86260045,152962083,239222128,199222128,en,13.81,2016-10-14,6.9,3407,2016,128.0,"Action,Crime,Drama",7.3,233022
1,Dumb and Dumber To,40000000,86208010,156553592,242761602,202761602,en,15.964,2014-11-14,5.5,1842,2014,109.0,"Adventure,Comedy",5.6,118646
2,The Other Woman,40000000,83911193,195111193,279022386,239022386,en,9.15,2011-02-04,6.2,220,2014,109.0,"Comedy,Romance",6.0,122889
6,The Intern,40000000,75764672,197115710,272880382,232880382,en,14.377,2015-09-25,7.1,3373,2010,65.0,,5.5,22
10,Bridge of Spies,40000000,72313754,162498338,234812092,194812092,en,12.836,2015-10-16,7.2,4313,2015,142.0,"Drama,History,Thriller",7.6,263004
17,Hacksaw Ridge,40000000,67209615,168904682,236114297,196114297,en,24.074,2016-11-04,8.1,6608,2016,139.0,"Biography,Drama,History",8.1,366904
21,Unknown,40000000,63686397,136123083,199809480,159809480,en,12.08,2011-02-18,6.6,2043,2011,113.0,"Action,Mystery,Thriller",6.9,235167
22,Get Him to the Greek,40000000,61153526,91455875,152609401,112609401,en,8.485,2010-06-04,5.9,980,2010,109.0,"Adventure,Comedy,Music",6.4,161653
25,The Lincoln Lawyer,40000000,58009200,87145086,145154286,105154286,en,11.812,2011-03-18,7.1,1525,2011,118.0,"Crime,Drama,Thriller",7.3,196109
31,Horrible Bosses 2,40000000,54445357,105945357,160390714,120390714,en,18.421,2014-11-26,6.2,2581,2014,108.0,"Comedy,Crime",6.3,144442
35,Predators,40000000,52000688,127234389,179235077,139235077,en,16.216,2010-07-03,6.1,1979,2010,107.0,"Action,Adventure,Sci-Fi",6.4,199764
36,The Odd Life of Timothy Green,40000000,51853450,55249159,107102609,67102609,en,9.216,2012-08-15,6.7,605,2012,105.0,"Comedy,Drama,Family",6.6,42770
43,Jersey Boys,40000000,47047013,65282732,112329745,72329745,en,6.933,2014-06-20,6.9,380,2014,134.0,"Biography,Drama,Music",6.8,30410
49,Final Destination 5,40000000,42587643,155011165,197598808,157598808,en,13.392,2011-08-12,6.0,1701,2011,92.0,Horror,5.9,98061
50,Widows,40000000,42402632,73866088,116268720,76268720,en,20.628,2018-11-16,6.5,941,2011,100.0,"Comedy,Drama",6.3,484
54,Sex Tape,40000000,38543473,126069509,164612982,124612982,en,20.429,2014-07-18,5.3,2684,2014,94.0,"Comedy,Romance",5.1,100520
55,Scream 4,40000000,38180928,95989590,134170518,94170518,en,16.082,2011-04-11,6.2,1610,2011,111.0,"Horror,Mystery",6.2,118779
58,Paul,40000000,37412945,101162106,138575051,98575051,en,15.234,2011-03-17,6.5,3017,2011,104.0,"Adventure,Comedy,Sci-Fi",7.0,220567
59,The Guilt Trip,40000000,37134215,41294674,78428889,38428889,en,8.939,2012-12-19,5.4,403,2012,95.0,"Comedy,Drama",5.8,33702
60,Colombiana,40000000,36665854,72295262,108961116,68961116,en,10.584,2011-08-26,6.5,1371,2011,108.0,"Action,Drama,Thriller",6.4,87659
62,The Commuter,40000000,36343858,101985431,138329289,98329289,en,20.063,2018-01-12,6.2,2394,2018,105.0,"Action,Mystery,Thriller",6.3,83114
67,Arthur,40000000,33035397,47787943,80823340,40823340,en,7.886,2011-04-08,5.5,399,2011,110.0,"Comedy,Romance",5.7,49013
69,Patriots Day,40000000,31886361,52837989,84724350,44724350,en,15.435,2016-12-21,6.9,1337,2016,133.0,"Action,Crime,Drama",7.4,76204
73,Morning Glory,40000000,31011732,59795070,90806802,50806802,en,10.595,2010-11-10,6.3,717,2010,107.0,"Comedy,Drama,Romance",6.5,67367
75,Long Shot,40000000,30202860,43711031,73913891,33913891,en,5.034,2017-09-03,7.2,39,2019,125.0,"Comedy,Romance",7.2,12814
77,Grudge Match,40000000,29807260,69807260,99614520,59614520,en,7.918,2013-12-25,6.0,711,2013,113.0,"Comedy,Drama,Sport",6.4,54080
81,The Nut Job 2: Nutty by Nature,40000000,28370522,57438389,85808911,45808911,en,8.975,2017-08-11,5.7,227,2017,91.0,"Adventure,Animation,Comedy",5.5,4820
84,Resident Evil: The Final Chapter,40000000,26844692,314101190,340945882,300945882,en,0.844,2017-01-27,5.9,1859,2016,107.0,"Action,Horror,Sci-Fi",5.6,74979
86,The House,40000000,25584504,31192425,56776929,16776929,en,9.62,2017-06-30,5.7,474,2011,109.0,"Drama,Mystery,Thriller",4.6,50
89,Season of the Witch,40000000,24827228,91126600,115953828,75953828,en,12.535,2011-01-07,5.3,1352,2011,95.0,"Action,Adventure,Fantasy",5.4,85777
94,Mechanic: Resurrection,40000000,21218403,109738840,130957243,90957243,en,16.302,2016-08-26,5.6,1929,2016,98.0,"Action,Adventure,Thriller",5.7,67275
99,Big Miracle,40000000,20157300,25268680,45425980,5425980,en,6.76,2012-02-03,6.6,250,2012,107.0,"Biography,Drama,Family",6.5,17585
100,The Impossible,40000000,19019882,169590606,188610488,148610488,en,14.66,2012-12-04,7.2,3614,2012,114.0,"Drama,History,Thriller",7.6,177762
1,A Thousand Words,40000000,18450127,20790486,39240613,-759387,en,8.017,2012-03-08,6.1,685,2012,91.0,"Comedy,Drama",5.9,36387
15,The Gunman,40000000,10664749,18594227,29258976,-10741024,en,10.388,2015-03-20,5.7,583,2015,115.0,"Action,Crime,Drama",5.8,36053
19,Paranoia,40000000,7388654,16340767,23729421,-16270579,en,0.6,2011-06-07,4.5,2,2013,106.0,"Drama,Thriller",5.7,33149
22,The Hurricane Heist,40000000,6115824,30963684,37079508,-2920492,en,13.335,2018-03-09,5.4,476,2018,103.0,"Action,Adventure,Crime",5.1,15326
24,Victor Frankenstein,40000000,5775076,31124367,36899443,-3100557,en,9.061,2015-11-10,5.8,1200,2015,110.0,"Drama,Horror,Sci-Fi",6.0,47492
27,Snowpiercer,40000000,4563029,88069880,92632909,52632909,ko,14.735,2014-06-27,6.8,4748,2013,126.0,"Action,Drama,Sci-Fi",7.1,239264
40,USS Indianapolis: Men of Courage,40000000,0,1663785,1663785,-38336215,en,11.221,2017-01-24,5.9,328,2016,128.0,"Action,Drama,History",5.2,9453
48,Frankenweenie,39000000,35287788,81150788,116438576,77438576,en,14.627,2012-10-05,6.8,1685,2012,87.0,"Animation,Comedy,Family",7.0,89489
59,Captain Underpants: The First Epic Movie,38000000,73921000,126577874,200498874,162498874,en,18.31,2017-06-02,6.0,587,2017,89.0,"Action,Animation,Comedy",6.2,21903
60,Paul Blart: Mall Cop 2,38000000,71091594,107650646,178742240,140742240,en,15.941,2015-04-17,5.0,900,2015,94.0,"Action,Comedy,Crime",4.4,30828
62,Why Him?,38000000,60323786,117425156,177748942,139748942,en,15.044,2016-12-23,6.2,2494,2016,111.0,Comedy,6.2,89628
63,Water for Elephants,38000000,58709717,116809717,175519434,137519434,en,6.209,2011-04-22,6.9,1627,2011,120.0,"Drama,Romance",6.9,105812
66,Riddick,38000000,42025135,94763758,136788893,98788893,en,17.434,2013-09-06,6.2,2852,2013,119.0,"Action,Adventure,Sci-Fi",6.4,144821
69,The 5th Wave,38000000,34912982,111336398,146249380,108249380,en,12.967,2016-01-15,5.8,3657,2016,112.0,"Action,Adventure,Drama",5.2,90788
71,Rush,38000000,26947624,98230839,125178463,87178463,en,14.623,2013-09-27,7.7,3877,2013,123.0,"Action,Biography,Drama",8.1,393437
75,Only the Brave,38000000,18340051,24555177,42895228,4895228,en,14.163,2017-10-20,7.0,603,2017,134.0,"Action,Biography,Drama",7.7,45482
77,The Thing,38000000,16999934,27573078,44573012,6573012,en,12.349,2011-10-14,6.1,1404,2011,103.0,"Horror,Mystery,Sci-Fi",6.2,111900
82,The Sisters Brothers,38000000,3143056,13143056,16286112,-21713888,en,13.738,2018-09-21,7.0,590,2018,122.0,"Adventure,Comedy,Crime",7.0,32135
85,The Upside,37500000,108235497,119024536,227260033,189760033,en,28.138,2019-01-11,7.3,274,2017,126.0,"Comedy,Drama",6.7,24169
86,What to Expect When You're Expecting,37500000,41152203,88473016,129625219,92125219,en,12.27,2012-05-18,5.9,1130,2012,110.0,"Comedy,Drama,Romance",5.7,65890
87,The Master,37500000,16247159,50647416,66894575,29394575,en,12.829,2012-09-14,7.1,1323,2012,138.0,Drama,7.1,131365
90,We're the Millers,37000000,150394119,267816276,418210395,381210395,en,14.746,2013-08-07,6.8,5231,2013,110.0,"Comedy,Crime",7.0,371759
91,Creed,37000000,109767581,173567581,283335162,246335162,en,16.356,2015-11-25,7.3,4010,2010,77.0,Horror,6.6,12
92,The Town,37000000,92186262,152566881,244753143,207753143,en,13.476,2010-09-17,7.1,2386,2010,125.0,"Crime,Drama,Thriller",7.6,322524
93,Dolphin Tale,37000000,72286779,96068724,168355503,131355503,en,10.679,2011-09-23,6.8,327,2011,113.0,"Drama,Family",6.9,20746
94,Game Night,37000000,69179066,117378084,186557150,149557150,en,19.459,2018-02-23,6.9,2756,2018,100.0,"Action,Comedy,Crime",7.0,163279
99,Cop Out,37000000,44875481,55909910,100785391,63785391,en,8.82,2010-02-26,5.4,796,2010,107.0,"Action,Comedy,Crime",5.6,81656
100,The Rite,37000000,33047633,97143987,130191620,93191620,en,9.676,2011-01-28,5.9,994,2011,114.0,"Drama,Horror,Mystery",6.0,85604
3,Aloha,37000000,21052030,25387091,46439121,9439121,en,9.685,2015-05-29,5.3,1226,2015,105.0,"Comedy,Drama,Romance",5.4,54646
10,Hot Tub Time Machine,36000000,50269859,65967750,116237609,80237609,en,10.15,2010-03-26,6.0,1383,2010,101.0,"Comedy,Sci-Fi",6.4,153962
12,Dolphin Tale 2,36000000,42024533,57824533,99849066,63849066,en,7.403,2014-09-12,6.7,173,2014,107.0,"Drama,Family",6.4,7579
13,Collateral Beauty,36000000,31016021,85309093,116325114,80325114,en,12.857,2016-12-16,7.2,3270,2016,97.0,"Drama,Romance",6.8,78764
21,There Be Dragons,36000000,1069334,4020990,5090324,-30909676,en,7.058,2011-05-06,5.1,93,2011,122.0,"Biography,Drama,War",5.8,4326
22,Queen of the Desert,36000000,0,1578543,1578543,-34421457,en,7.109,2016-03-01,6.0,136,2015,128.0,"Adventure,Biography,Drama",5.7,8529
24,It,35000000,327481748,697457969,1024939717,989939717,en,13.966,2017-09-08,7.2,10931,2017,135.0,"Horror,Thriller",7.4,359123
29,True Grit,35000000,171243005,252276928,423519933,388519933,en,13.118,2010-12-22,7.2,2816,2010,110.0,"Adventure,Drama,Western",7.6,284034
32,Identity Thief,35000000,134506920,175361578,309868498,274868498,en,13.553,2013-02-09,5.8,2230,2013,111.0,"Adventure,Comedy,Crime",5.7,115624
34,Horrible Bosses,35000000,117538559,212417601,329956160,294956160,en,14.058,2011-07-08,6.5,3842,2011,98.0,"Comedy,Crime",6.9,398695
36,Trainwreck,35000000,110212700,141123897,251336597,216336597,en,18.423,2015-07-17,5.8,1731,2015,125.0,"Comedy,Drama,Romance",6.2,121860
37,Saving Mr. Banks,35000000,83299761,114962525,198262286,163262286,en,9.585,2013-12-20,7.4,2050,2013,125.0,"Biography,Comedy,Drama",7.5,140678
49,A Nightmare on Elm Street,35000000,63075011,117729621,180804632,145804632,en,9.795,2010-04-30,5.5,1408,2010,95.0,"Crime,Drama,Horror",5.2,85497
53,Secretariat,35000000,59699513,60376247,120075760,85075760,en,9.059,2010-10-08,7.0,200,2010,123.0,"Biography,Drama,Family",7.2,24536
55,Friends with Benefits,35000000,55802754,146595891,202398645,167398645,en,14.019,2011-07-21,6.6,4637,2011,109.0,"Comedy,Romance",6.6,317338
56,Neighbors 2: Sorority Rising,35000000,55340730,108757621,164098351,129098351,en,17.662,2016-05-20,5.7,2829,2016,92.0,Comedy,5.7,102793
59,Sicario: Day of the Soldado,35000000,50065850,75885196,125951046,90951046,en,29.725,2018-06-29,6.7,1317,2018,122.0,"Action,Crime,Drama",7.1,95650
62,Poltergeist,35000000,47425125,95713069,143138194,108138194,en,17.343,2015-05-22,5.1,1438,2015,93.0,"Horror,Thriller",4.9,51538
63,Goosebumps 2: Haunted Halloween,35000000,46697321,93291478,139988799,104988799,en,20.238,2018-10-12,5.6,428,2018,90.0,"Adventure,Comedy,Family",5.6,11459
64,12 Strong,35000000,45819713,71118378,116938091,81938091,en,13.183,2018-01-19,5.6,1312,2018,130.0,"Action,Drama,History",6.6,50155
72,Something Borrowed,35000000,39046489,65084116,104130605,69130605,en,7.567,2011-05-05,6.1,591,2011,112.0,"Comedy,Drama,Romance",5.9,54314
74,In Time,35000000,37553932,165103952,202657884,167657884,en,18.912,2011-10-28,6.8,6245,2011,109.0,"Action,Crime,Drama",6.7,346077
76,J. Edgar,35000000,37306030,84606030,121912060,86912060,en,8.628,2011-11-09,6.2,1303,2011,137.0,"Biography,Crime,Drama",6.6,115925
78,Mile 22,35000000,36108758,66295121,102403879,67403879,en,21.246,2018-08-17,6.0,920,2018,94.0,"Action,Adventure,Thriller",6.1,47862
79,Hot Pursuit,35000000,34580201,45671512,80251713,45251713,en,9.607,2015-05-08,5.6,1000,2015,87.0,"Action,Comedy,Crime",5.1,44723
80,Concussion,35000000,34531832,50363790,84895622,49895622,en,5.202,2013-04-04,5.5,55,2013,96.0,Drama,5.7,3813
81,The Foreigner,35000000,34393507,140783360,175176867,140176867,en,14.616,2017-10-13,6.7,1086,2017,113.0,"Action,Thriller",7.0,81288
89,Adrift,35000000,31445011,57897191,89342202,54342202,en,0.6,2013-07-01,7.0,1,2012,65.0,Drama,6.0,6
91,Underworld: Blood Wars,35000000,30353973,81209222,111563195,76563195,en,18.976,2017-01-06,5.5,2318,2016,91.0,"Action,Adventure,Fantasy",5.8,62942
96,Abduction,35000000,28087155,86648359,114735514,79735514,en,17.69,2011-09-23,5.8,1791,2011,106.0,"Action,Mystery,Thriller",5.1,72552
100,Alex Cross,35000000,25888412,35426759,61315171,26315171,en,9.962,2012-10-18,5.1,424,2012,101.0,"Action,Crime,Mystery",5.1,30951
4,Heist,35000000,23483357,28906817,52390174,17390174,en,0.6,2010-02-09,5.0,1,2015,93.0,"Action,Crime,Thriller",6.1,24740
6,Whiskey Tango Foxtrot,35000000,23083334,25350747,48434081,13434081,en,8.564,2016-03-04,6.2,596,2016,112.0,"Biography,Comedy,Drama",6.6,46265
8,Hitman: Agent 47,35000000,22467450,82182803,104650253,69650253,en,14.082,2015-08-21,5.6,1764,2015,96.0,"Action,Adventure,Crime",5.7,80510
10,Premium Rush,35000000,20275446,31393201,51668647,16668647,en,12.484,2012-08-24,6.2,1244,2012,91.0,"Action,Crime,Thriller",6.5,105279
11,Broken City,35000000,19701164,34480045,54181209,19181209,en,13.646,2013-01-18,5.9,814,2013,109.0,"Crime,Drama,Thriller",6.2,71704
14,Cursed,35000000,19294901,25114901,44409802,9409802,en,0.63,2015-04-11,7.0,1,2017,112.0,"Drama,War",6.2,376
17,Furry Vengeance,35000000,17630465,39340177,56970642,21970642,en,9.45,2010-04-02,4.6,283,2010,92.0,"Comedy,Family",3.8,14700
18,Parker,35000000,17616641,48543388,66160029,31160029,en,14.95,2013-01-25,5.8,1868,2013,118.0,"Action,Crime,Thriller",6.2,105529
20,Bait,35000000,15325127,15471969,30797096,-4202904,en,7.117,2012-09-14,5.5,358,2012,93.0,"Action,Adventure,Drama",5.2,14627
